tanggal,channel,campaign,tayangan,klik,biaya,konversi,pendapatan,engagement
2026-09-14,TikTok,TT-Non-Branded-UGC,644388,13876,23.942.381,309.04,41182744,36994
2026-09-14,TikTok,TT-Live-Shopping,441539,11584,19.986.740,271.62,34892691,19994
2026-09-14,Google Ads,GAD-Search-Brand,320548,10355,65.670.324,433.59,121926038,19662
2026-09-14,Google Ads,GAD-Search-NonBrand,103207,3553,23.683.133,145.38,35002084,3407
2026-09-14,Google Ads,GAD-PMax-Catalog,133579,3448,25.659.367,142.14,40058171,6897
2026-09-14,YouTube,YT-Instream-Skippable,164016,1793,3.813.118,19.04,3766822,7828
2026-09-14,YouTube,YT-Shorts-Bumper,179398,1450,3.407.451,15.6,3576060,12468
2026-09-14,Email,EM-Newsletter-Mingguan,32985,1771,2.032.797,112.69,26796138,1578
2026-09-14,Email,EM-Abandoned-Cart,61111,3258,4.016.875,206.72,52877146,4260
2026-09-14,Email,EM-Winback-90d,24835,1076,1.256.052,54.71,13228238,1533
2026-09-14,Marketplace,MP-Flash-Sale,278233,4989,6.464.348,271.68,49300074,18595
2026-09-14,Marketplace,MP-Sponsored-Product,203309,4429,5.553.339,270.27,41170718,8525
2026-09-14,Marketplace,MP-Affiliate-KOL,402420,9954,11.218.937,511.76,76894553,19399
2026-09-15,Instagram,IG-Prospecting-Video,668405,14067,42.622.369,360.15,64062109,19331
2026-09-15,Instagram,IG-Retargeting-Carousel,257076,5202,15.202.273,175.03,33407456,12534
2026-09-15,Instagram,IG-Brand-Awareness,422112,7137,21.288.437,151.27,28085777,27128
2026-09-15,TikTok,TT-Spark-Ads-KOL,821247,23564,47.816.260,521.32,74542604,22215
2026-09-15,TikTok,TT-Non-Branded-UGC,684456,18102,36.517.654,263.12,41190424,32164
2026-09-15,TikTok,TT-Live-Shopping,1121186,30487,49.989.975,442.66,68926768,54443
2026-09-15,Google Ads,GAD-Search-Brand,260046,9129,52.388.447,349.76,102847042,16185
2026-09-15,Google Ads,GAD-Search-NonBrand,179716,5043,37.629.723,259.57,76944439,4641
2026-09-15,Google Ads,GAD-PMax-Catalog,136530,4729,29.144.344,228.42,62898583,4615
2026-09-15,YouTube,YT-Instream-Skippable,124719,1316,2.983.235,20.98,5171483,5197
2026-09-15,YouTube,YT-Shorts-Bumper,183154,1613,4.058.231,27.39,6654962,3989
2026-09-15,Email,EM-Newsletter-Mingguan,53747,2113,2.873.047,103.13,26872278,1788
2026-09-15,Email,EM-Abandoned-Cart,33988,1710,1.865.933,78.94,21911857,2296
2026-09-15,Email,EM-Winback-90d,88652,3268,3.989.060,131.15,29052370,2563
2026-09-15,Marketplace,MP-Flash-Sale,318297,6364,7.952.512,436.28,68941433,16821
2026-09-15,Marketplace,MP-Sponsored-Product,211644,3968,4.740.125,231.26,40464083,8383
2026-09-15,Marketplace,MP-Affiliate-KOL,315063,5549,7.419.063,288.28,49787131,10827
2026-09-16,Instagram,IG-Prospecting-Video,650272,12812,40.563.361,271.04,48218621,16697
2026-09-16,Instagram,IG-Retargeting-Carousel,581659,11939,41.696.308,315.39,59584802,23615
2026-09-16,Instagram,IG-Brand-Awareness,262219,4866,16.890.937,156.79,25272497,15363
2026-09-16,TikTok,TT-Spark-Ads-KOL,643976,14784,25.802.154,278.95,43056103,21519
2026-09-16,TikTok,TT-Non-Branded-UGC,1216627,32919,57.651.525,575.23,79755486,34463
2026-09-16,TikTok,TT-Live-Shopping,645626,18271,31.207.383,377.46,52900831,13556
2026-09-16,Google Ads,GAD-Search-Brand,284530,7375,53.864.099,352.36,105612973,13556
2026-09-16,Google Ads,GAD-Search-NonBrand,240845,7054,41.134.890,254.55,70776972,15170
2026-09-16,Google Ads,GAD-PMax-Catalog,143523,5180,30.797.716,202.84,60159296,9616
2026-09-16,YouTube,YT-Instream-Skippable,35175,393,914.381,4.44,950146,980
2026-09-16,YouTube,YT-Shorts-Bumper,71383,752,1.681.661,9.33,1749885,4226
2026-09-16,Email,EM-Newsletter-Mingguan,58000,2925,3.072.579,134.02,28171673,3254
2026-09-16,Email,EM-Abandoned-Cart,72326,2681,3.318.688,165.0,35764236,4108
2026-09-16,Email,EM-Winback-90d,68328,3276,3.723.248,153.99,38041880,1447
2026-09-16,Marketplace,MP-Flash-Sale,248129,4719,5.614.658,335.51,49505041,6117
2026-09-16,Marketplace,MP-Sponsored-Product,643805,13430,16.276.361,1073.71,155710466,13430
2026-09-16,Marketplace,MP-Affiliate-KOL,376215,7498,7.940.667,504.19,72555055,25868
2026-09-17,Instagram,IG-Prospecting-Video,340264,5967,19.912.846,164.41,29392800,20581
2026-09-17,Instagram,IG-Retargeting-Carousel,599472,9623,30.699.553,306.66,53185252,16226
2026-09-17,Instagram,IG-Brand-Awareness,494972,9974,29.354.520,275.31,56972374,16137
2026-09-17,TikTok,TT-Spark-Ads-KOL,719481,14854,27.261.677,261.57,34261060,14590
2026-09-17,TikTok,TT-Non-Branded-UGC,1375374,36900,62.694.187,736.21,104779049,49640
2026-09-17,TikTok,TT-Live-Shopping,1290544,35416,55.744.635,872.11,102082619,70932
2026-09-17,Google Ads,GAD-Search-Brand,183418,4917,28.762.467,239.88,64491898,12582
2026-09-17,Google Ads,GAD-Search-NonBrand,78527,2114,13.686.332,105.8,31533455,3719
2026-09-17,Google Ads,GAD-PMax-Catalog,161299,4871,35.671.248,186.55,54337360,7440
2026-09-17,YouTube,YT-Instream-Skippable,116839,1177,2.843.710,13.64,2639189,5924
2026-09-17,YouTube,YT-Shorts-Bumper,137162,1173,3.184.640,16.5,4070225,7682
2026-09-17,Email,EM-Newsletter-Mingguan,70511,3275,3.352.225,201.47,48145183,1940
2026-09-17,Email,EM-Abandoned-Cart,28720,1222,1.551.385,53.16,13246204,1050
2026-09-17,Email,EM-Winback-90d,23811,945,1.153.892,45.43,10129525,1225
2026-09-17,Marketplace,MP-Flash-Sale,565680,13403,16.491.671,1052.93,156188433,28977
2026-09-17,Marketplace,MP-Sponsored-Product,316029,6745,7.068.535,480.34,67257254,17866
2026-09-17,Marketplace,MP-Affiliate-KOL,259229,4578,5.637.331,348.15,60336932,9464
